gene_id,gene_short_name,HIO_0,HIO_1,HIO_2,HuSI_Duo_A_0,HuSI_Duo_A_1,HuSI_Dist_A_0,HuSI_Dist_A_1,HuSI_Dist_A_2,HuSI_Dist_A_3,HuSI_F_0,HuSI_F_1,HuSI_F_2,HuSI_F_3,HuSI_F_4,HuSI_F_5
F12,F12,4.42095,3.28001,3.09915,2.91035,1.81618,2.18242,2.06589,1.88786,1.32048,0.148273,1.06451,0.293678,0.841141,0.224633,0.214426
LINC00662,LINC00662,2.82428,2.0245,2.30592,1.06445,1.81618,2.28383,1.86596,1.51029,1.48554,1.84585,3.11003,3.76887,2.97737,2.73107,3.17351
FBXO27,FBXO27,1.94873,1.68332,1.72128,0.645256,1.81598,1.19295,2.84125,3.15391,1.2948,6.76924,4.03219,5.3076,4.21528,5.52681,5.93449
SFMBT2,SFMBT2,1.24016,1.31799,0.825449,1.9936,1.81513,2.29164,3.24172,2.26541,2.02803,1.28685,2.02675,2.12154,1.95993,1.89125,1.78642
KRT2,KRT2,0,0,0.0154169,1.15426,1.81452,0.713539,0.444284,0.0629316,0.482499,0.0129108,0,0.450039,0,0.306351,0.0358464
MIA,MIA,77.3593,92.8945,110.416,3.0466,1.81443,0,3.03597,1.97731,0,1.3826,3.12595,0.913504,10.1735,2.2397,1.53055
ZNF790,ZNF790,2.15168,2.1509,2.46103,1.82547,1.81423,2.15664,2.26182,2.20404,2.19744,4.36076,4.06125,4.00527,4.1049,4.05588,4.25586
SLCO4A1,SLCO4A1,20.0602,17.5467,15.8697,2.64016,1.81406,1.70527,2.4763,2.15857,1.83516,0.241561,0.299855,0.234387,0.287709,0.254768,0.43126
ALPL,ALPL,0.225905,0.233385,3.22857,4.25291,1.8135,2.00877,4.049,1.24888,3.82005,0.766105,1.15028,1.89501,2.46552,1.22029,1.81642
SYT8,SYT8,17.9642,17.3598,8.44179,2.92636,1.81035,3.58993,3.36249,3.34805,2.50619,1.6599,0.458367,1.03781,0.667282,1.03852,0.822693
KLHDC1,KLHDC1,1.49254,1.49181,2.32894,2.46582,1.81008,3.07512,3.35035,2.95912,2.08176,1.73067,2.34123,1.89066,1.86456,1.69499,1.96448
PHACTR1,PHACTR1,0.0590561,0.0932368,0.136995,1.89664,1.81007,0.751164,2.06933,1.17248,0.918421,0.74297,2.10865,2.30271,1.74553,1.03631,1.30611
DZIP1,DZIP1,4.41136,4.5256,2.97947,0.880484,1.80999,0.991012,2.01745,1.53053,1.68929,1.82566,4.88368,4.80848,4.59188,3.55638,4.11877
ZNF674-AS1,ZNF674-AS1,1.89051,1.5358,2.43622,1.34354,1.80974,2.59266,1.51826,2.65232,2.58708,2.59059,3.32187,4.37158,3.81843,3.48234,4.34637
CYSLTR1,CYSLTR1,0.300746,0.287669,0.31213,2.69586,1.8097,3.25692,6.05691,5.46886,5.7112,1.15637,1.00022,1.35672,1.01616,0.933142,1.3499
SLC6A9,SLC6A9,14.644,13.9233,4.02812,2.89081,1.80908,1.97164,5.25007,4.61626,7.14378,1.30727,2.08076,1.27468,2.58036,1.0442,1.604
BZRAP1-AS1,BZRAP1-AS1,1.54364,1.87674,1.58671,3.48643,1.80798,2.76546,3.27673,2.51184,2.21293,1.32854,1.07288,1.50906,0.987035,1.41576,1.05445
NTF3,NTF3,0.714218,0.772156,1.16338,1.97474,1.8062,2.62951,4.0719,3.74071,1.48637,0.707281,2.84464,0.987748,2.02663,1.25594,1.09661
ANO1,ANO1,15.8296,14.466,6.48045,2.70582,1.80494,1.19991,2.30178,2.52311,2.51811,2.97419,17.0557,3.72628,15.6742,3.38355,3.11973
LOC100506776,LOC100506776,0.0954316,0.0787628,0.154303,1.0333,1.80456,2.91869,2.21268,1.54628,0.872901,1.31357,1.26926,1.84774,1.43758,1.7083,2.20111
EFCAB13,EFCAB13,0.59343,0.503684,0.965525,2.14884,1.80448,3.28754,2.42739,2.54693,1.86803,3.18283,3.76918,3.03343,4.09848,2.92569,4.25146
STX16-NPEPL1,STX16-NPEPL1,0.890305,0.893071,1.20848,3.59863,1.8041,3.05325,1.39346,1.49006,2.50621,1.04223,0.981981,1.47214,0.710162,1.48111,1.04475
C17orf61-PLSCR3,C17orf61-PLSCR3,9.26135,11.7588,13.1861,3.43312,1.80386,0,0,1.47918,2.57712,1.14986,4.68863,1.83787,3.68303,4.06705,2.92204
TLR10,TLR10,0.394334,0.46835,0.405101,0.373951,1.80381,0.789816,1.56365,2.12301,0.835036,0.8324,0.818056,1.77366,1.10273,1.04401,1.83524
ZNF473,ZNF473,2.06858,2.27278,2.12333,2.08472,1.8026,1.46215,2.17747,2.12012,1.53332,2.83138,2.7351,3.34423,3.03573,2.44345,3.28808
CHRD,CHRD,1.02473,1.04859,4.28316,4.35965,1.80181,1.54499,2.72482,2.12811,2.70649,1.72733,1.33711,1.58139,1.00404,1.34351,1.10686
BVES,BVES,0.544709,0.526371,1.81055,1.08836,1.80058,0.613495,2.44298,1.23925,1.74384,0.893891,2.91326,1.97126,2.67436,1.79889,1.90453
LOC81691,LOC81691,1.11589,1.34327,1.18304,1.52169,1.7991,2.20961,2.81853,1.67285,2.73624,3.25774,2.35135,3.54047,2.87713,2.1241,3.41721
ADAMTS14,ADAMTS14,1.34844,1.56558,2.5683,2.49335,1.79872,2.08558,3.2035,3.30286,4.18161,4.76969,4.75447,5.39313,6.22263,2.90511,5.7498
IL8,IL8,14.6954,16.8787,19.7948,2.53712,1.79749,5.61215,3.54044,0.0932948,8.84351,0.242597,0.680491,0.983544,2.02037,0.247268,0.562776
WDR86-AS1,WDR86-AS1,0.17061,0.116444,1.29927,1.31363,1.79697,1.17958,2.07583,2.64498,1.23795,0.159002,0.782332,0.671168,0.591979,0.349948,0.370236
ANKS1B,ANKS1B,5.50286,5.76361,5.64318,1.50368,1.79547,1.31634,1.87804,1.64843,2.66708,2.34579,8.51898,3.20632,6.58045,2.71841,2.95303
TNFRSF11B,TNFRSF11B,8.52547,8.97184,8.81216,1.34126,1.79522,1.48351,3.49683,2.59837,2.9161,14.9378,19.6742,9.87726,15.6015,7.30018,15.2988
C14orf79,C14orf79,7.20054,7.51321,6.12338,3.31702,1.79463,1.34896,1.38942,1.40867,1.62803,2.7086,2.93801,2.84164,4.56306,2.34408,3.19441
WDFY2,WDFY2,2.95667,3.05524,2.19257,3.73012,1.79418,2.47156,3.85936,2.95408,3.41823,2.87607,3.60541,3.83848,3.73653,2.76939,2.47657
GOLGA8S,GOLGA8S,1.56903,1.63414,2.72553,2.55926,1.79401,2.02528,2.04,3.07373,2.78004,3.51297,3.41653,3.19322,3.05489,2.32641,3.1752
PCDH12,PCDH12,0.0623963,0.0582241,0.0752836,2.03567,1.79325,2.00093,1.90761,1.27493,1.67989,2.8104,3.81237,6.705,4.43612,5.76723,4.14997
C5orf54,C5orf54,1.62267,1.39192,2.55237,2.0152,1.7921,1.06001,1.64665,1.70604,1.22833,2.52667,4.11838,3.71713,3.59146,2.34114,3.38873
C10orf12,C10orf12,0.860756,1.02823,1.20864,1.15962,1.79205,1.26464,1.43167,1.71788,1.051,2.3439,2.43902,3.3685,2.48942,3.44752,2.75056
C15orf59,C15orf59,1.08663,0.813726,0.508138,1.13003,1.79131,0.835334,2.83809,1.60781,2.94911,1.08528,1.68995,1.29456,1.75121,1.03381,1.55091
ZNF615,ZNF615,1.20564,1.60327,2.26823,2.04019,1.79003,2.06122,2.85463,3.05725,2.30825,3.44728,3.77752,3.58669,3.69142,2.99547,4.32527
LOC100652770,LOC100652770,3.27997,2.92794,8.58502,2.89875,1.78982,3.18941,1.6588,1.95796,3.25102,1.63311,5.3218,4.51498,6.13024,5.40386,4.3411
LOC254128,LOC254128,3.59124,3.38104,4.07816,2.86662,1.78975,2.80719,2.91024,2.95999,1.98285,3.57685,3.98328,2.85466,4.22097,3.19597,3.33476
GTF2H2D,GTF2H2D,1.2315,0.982575,1.26616,2.19706,1.78963,1.72087,2.37681,2.62145,1.69137,3.5161,1.84945,1.92502,1.39099,1.45644,1.77371
LINC00152,LINC00152,13.9567,15.1362,9.18957,17.2788,1.78846,5.42568,7.50906,10.1157,9.05388,3.28286,1.05768,1.40732,1.76526,1.55347,1.73438
RRAGD,RRAGD,0.37905,0.441942,5.90911,1.71665,1.78626,2.25093,2.19228,1.69525,1.5457,23.3222,5.15851,20.8731,1.57278,30.0889,19.7765
TMPPE,TMPPE,0.478601,0.44545,0.576174,1.11565,1.78616,0.860854,1.38815,1.36017,1.10684,1.89567,1.23271,1.91197,1.4234,1.75862,1.55411
MSL3P1,MSL3P1,2.41764,2.59679,2.78531,1.93279,1.78572,1.96913,1.99981,2.96932,2.13402,1.75181,1.53253,1.55224,1.73969,1.29598,2.0696
ASPRV1,ASPRV1,0.635866,1.07411,1.22797,2.04433,1.78534,2.62697,1.31066,1.76807,0.309431,0.744228,1.02745,0.826072,1.12667,0.764881,0.643358
CYB5R2,CYB5R2,8.40552,9.29978,4.0211,2.79875,1.78481,2.74046,2.17529,1.72526,2.67158,1.28772,2.69448,1.81658,3.77028,1.43083,1.96071
KLF12,KLF12,2.11577,2.1822,1.86174,1.22516,1.78322,3.23722,2.72009,2.44046,2.11458,1.3973,4.23459,3.05932,4.23941,2.70478,2.56941
GPR162,GPR162,3.30969,3.37189,2.49521,5.678,1.78221,3.4986,5.97117,3.71029,4.49392,1.94372,6.06664,2.44589,5.26921,2.16413,3.05952
SLC2A6,SLC2A6,9.17576,8.13526,3.01144,2.11595,1.78166,2.38056,1.53453,1.06806,1.97608,0.828357,1.81558,1.27267,2.36731,1.70127,1.67755
SLC16A7,SLC16A7,0.345633,0.375693,0.612373,1.31883,1.78059,1.52269,1.88136,2.02671,1.45719,2.24678,1.98639,1.46904,1.04546,1.20891,1.71504
HCG27,HCG27,0.381519,0.363298,1.05636,1.66424,1.7792,1.7033,2.44511,2.49351,1.91214,0.42727,0.533927,0.437227,0.374059,0.475246,0.452736
C16orf59,C16orf59,5.62701,4.86521,2.34495,1.75187,1.77903,1.5519,0.347559,1.2799,1.39328,2.00348,2.61185,1.62905,2.44113,1.56374,2.02049
TRIM62,TRIM62,5.24759,4.74973,3.19435,3.20559,1.77821,2.59511,2.21454,2.12935,2.09142,1.51974,1.99364,1.54178,1.83827,1.38753,1.62684
SERTAD4-AS1,SERTAD4-AS1,0.426942,1.26488,0.571848,1.8384,1.77499,0.655104,0.643224,1.94293,1.03183,0.299566,1.8724,0.706561,1.5281,1.28,1.14969
INHBB,INHBB,0.0782419,0.077319,0.397621,1.52711,1.77384,1.16717,0.529987,0.461993,0.456741,0.0479841,0.0900145,0.110568,0.0329022,0.247649,0.0528415
RARG,RARG,5.61283,5.85485,5.02545,4.07717,1.77383,2.445,3.99681,3.16643,3.71524,3.60844,6.75281,3.67378,7.31334,3.44475,4.64005
ZNF354C,ZNF354C,0.586416,0.721641,0.675461,1.07733,1.77244,1.28674,1.75463,1.66761,1.33448,2.51542,4.2041,4.05738,3.95705,2.14469,3.99323
CDK5R1,CDK5R1,0.777519,0.952916,1.81084,1.25395,1.77181,1.55261,2.60777,1.66705,1.04198,0.82502,3.71948,1.64367,3.704,1.25092,1.49079
GIPC3,GIPC3,0.171248,0.204363,0.149101,0.544069,1.77162,1.56011,4.09034,2.21692,1.99685,0.226143,0.717393,1.03356,0.515875,1.41293,0.655096
ALMS1,ALMS1,0.844342,0.863704,0.857196,1.57455,1.7716,1.49224,1.71636,2.43145,1.57664,4.39374,5.21164,5.79765,4.71335,5.28199,5.44745
ZNF250,ZNF250,1.66371,1.76873,1.98284,1.49053,1.77159,1.64222,1.5002,1.36685,1.87535,2.11719,2.963,3.02692,3.10952,2.40173,2.63362
CHRM3,CHRM3,0.872527,0.707239,1.54197,1.35315,1.77097,1.135,2.79616,1.69356,1.91754,2.72321,4.41608,3.25025,4.91185,5.3208,2.49439
SRPX2,SRPX2,7.15823,7.19547,10.7054,2.67125,1.77064,1.13434,3.34267,2.10432,3.14602,1.82012,3.4361,3.01972,3.2907,3.68366,3.28396
PRR5L,PRR5L,2.14559,2.12804,8.87312,3.14902,1.77014,2.44988,8.78013,10.1038,9.25213,18.3536,12.1025,17.1173,10.8983,12.3935,19.9022
KCTD14,KCTD14,0.111936,0.0367881,0.0938298,1.24484,1.7682,0.556643,1.20327,1.31669,1.27043,0.255694,0.161715,0.141572,0.408589,0.123948,0.0626204
CCDC122,CCDC122,1.9195,1.33364,2.17202,1.35181,1.76748,2.60015,2.38905,3.63528,3.71825,2.55205,1.80574,3.40762,2.02307,2.5056,2.18069
NPB,NPB,8.59802,6.60058,3.46664,4.06218,1.76657,2.34589,0,1.79675,1.12309,1.36305,1.16328,1.30939,1.13104,0.843407,1.14724
ZDHHC1,ZDHHC1,5.05876,3.56511,5.56861,4.35872,1.76647,3.14353,3.27456,3.09211,2.4493,2.60762,2.70178,1.85312,2.81434,2.34695,1.94545
SOGA2,SOGA2,7.17333,7.22625,5.01661,1.90658,1.76646,1.1752,2.7886,1.66206,3.58856,2.88821,7.06903,4.52702,6.49143,3.06893,3.80041
OXCT2,OXCT2,0.263704,0.161039,0.378588,1.35293,1.76582,2.14028,1.21866,1.29459,1.88296,1.86686,0.975587,0.911459,0.913226,1.52299,1.22221
ZNF132,ZNF132,0.68698,0.656189,0.421815,0.964671,1.76568,1.25661,1.47141,1.27509,1.23843,3.39188,2.57136,3.6147,2.90567,2.49572,4.3162
ZNF714,ZNF714,2.33265,2.39643,2.5233,0.787857,1.76482,1.25898,1.68261,1.42616,1.71645,4.65896,3.821,3.43801,3.66406,4.86047,3.30765
RTN4R,RTN4R,6.15333,4.71564,6.93372,3.67782,1.76352,0.980607,0.646809,1.3844,0.266731,17.0005,5.83296,2.60037,4.83104,4.39251,8.4053
ZBTB49,ZBTB49,2.14407,2.06357,1.85343,2.29064,1.76251,1.83382,2.10013,1.97479,1.72297,2.34837,2.42866,2.04697,2.46762,1.8661,2.46846
HEY1,HEY1,8.02391,7.46504,16.7611,3.37607,1.76162,2.25031,4.34831,1.72779,2.91741,1.69689,5.58462,2.62308,6.10032,2.3522,2.78767
LOC729603,LOC729603,2.42606,2.59449,2.47934,1.22885,1.76129,0.783028,1.08633,0.899613,0.468005,2.95878,2.2991,3.01753,1.82883,2.88813,2.58972
STC1,STC1,7.71708,8.35682,7.51337,1.7127,1.76058,2.24967,1.36209,1.54358,1.78095,0.871134,1.07631,1.15732,1.13514,0.898116,1.04277
CHST10,CHST10,2.11898,2.19851,1.37569,1.70342,1.7598,0.612868,1.57089,1.25656,1.43629,1.52364,3.07769,2.40004,3.06239,2.17601,2.48155
TRPC1,TRPC1,2.89244,2.58039,3.65915,0.950403,1.75838,1.09224,2.29877,1.50242,1.6543,1.96519,3.73484,2.72534,3.0602,1.93363,2.58631
WTIP,WTIP,7.61293,5.37694,5.24707,4.44361,1.75798,1.48344,3.56474,2.71616,3.20011,2.15066,3.68194,2.19998,3.95821,1.79073,2.41604
THRB,THRB,5.68097,5.69525,6.98736,1.6434,1.75767,3.90765,2.67007,2.51311,2.68211,17.5346,14.268,15.3014,15.7454,23.3545,17.3378
LOC100129726,LOC100129726,0.198326,0.201163,0.189166,1.23461,1.75741,1.01109,0.772573,1.75079,1.37675,0.868186,0.414577,0.794472,0.735686,0.348453,0.531228
LOC150197,LOC150197,0.214845,0.231658,0.374416,1.28464,1.75619,1.57476,0.675385,0.347872,0.608933,0.139358,0.144435,0.0903198,0.406513,0.185439,0.224217
HOXB7,HOXB7,19.4888,17.0141,24.5152,1.31262,1.75613,1.65074,4.49536,32.3794,4.73387,7.89667,12.7666,2.61792,12.0055,2.42296,4.36038
TIFAB,TIFAB,0,0,0,2.34389,1.75554,1.01708,1.74944,1.71784,2.00223,1.13185,0.576647,1.52127,0.737718,0.959468,1.65377
MAGI2,MAGI2,0.939162,0.89,0.933882,1.45973,1.75431,1.48349,1.60217,1.48558,1.84407,0.951364,2.11777,1.18339,1.5561,1.21756,1.36531
PHYHD1,PHYHD1,7.50762,7.04791,4.48796,2.30848,1.75245,2.67874,4.32876,2.76934,2.62735,9.77813,6.77892,6.60924,8.1902,6.07732,6.41553
TRAIP,TRAIP,3.14498,3.42424,1.53513,0.868257,1.75157,1.51386,2.30002,1.99302,2.93159,2.45751,2.83839,3.26179,3.17055,2.33962,2.59675
LOC100130705,LOC100130705,0.478099,0.539584,0.463859,1.74554,1.75113,4.55022,3.11981,3.76606,2.70534,1.17171,1.19488,1.27325,2.12501,0.971205,1.05687
PYGM,PYGM,0.13611,0.203881,2.55359,0.83286,1.75102,0.86335,2.79139,1.37887,1.69119,0.469545,0.892186,0.618569,0.689371,0.603362,0.588354
ALDH4A1,ALDH4A1,8.75824,8.18387,4.35097,2.14846,1.7502,1.1768,2.85604,1.87337,1.79075,1.06718,3.07634,1.30253,3.18972,1.30588,1.40913
ZFP28,ZFP28,1.60011,2.00793,2.51816,1.02448,1.74968,1.21528,1.8218,1.6018,1.13603,2.52259,3.9235,3.47838,3.1705,2.40804,3.08166
C17orf97,C17orf97,1.98917,1.73745,1.93809,1.49993,1.74919,4.32705,6.33813,5.81389,1.49249,1.38463,0.990209,1.51117,3.28764,1.01492,3.11633
TSPYL5,TSPYL5,0.0390334,0.0748595,0.0159989,2.5454,1.74916,1.8051,3.54843,3.01595,2.60675,6.57928,9.63142,8.53024,8.90963,7.61766,7.50494
NEIL3,NEIL3,1.52976,1.3583,0.728553,0.655583,1.7486,1.39395,1.39608,0.949202,0.554448,1.70323,1.57878,1.74142,2.01976,1.3712,1.81411
F13B,F13B,0.0285456,0.0719974,0.0507777,0.430969,1.74639,3.72489,0,0,0,0.231063,0.0574584,6.54237,0.0245026,3.88381,0.550923
TIGIT,TIGIT,0.0542837,0.06292,0.0123266,1.2546,1.74632,1.89596,1.90381,1.65569,1.21166,0.121354,0.0209278,0.0872458,0.0803204,0.260789,0.20066
WDR35,WDR35,1.70396,1.8798,1.9658,1.57026,1.74615,1.32205,1.72158,1.56083,2.26609,2.90406,3.91124,3.5515,3.44908,2.2388,3.83672
NUAK1,NUAK1,1.27212,1.37099,2.59494,2.67509,1.74512,1.48343,1.96554,1.1658,1.86053,0.995826,1.42832,1.56761,1.98017,1.19539,1.12195
ZNF2,ZNF2,1.7711,1.47469,1.61763,2.06816,1.74448,1.2923,1.32741,1.35385,1.58248,2.77917,2.01642,2.19778,2.37657,2.13382,2.32804
ACTR3C,ACTR3C,0,0,0.134285,2.0408,1.74197,1.56772,1.38884,3.27825,1.70338,2.29115,0.947987,1.37019,1.26411,1.31231,1.50851
NBEA,NBEA,1.06497,1.5731,2.01529,1.51483,1.74161,1.06698,1.44197,0.987658,1.168,1.25609,6.99825,3.61946,6.26407,4.59268,3.08241
TRIM66,TRIM66,1.45816,1.56314,1.93015,3.14715,1.74142,2.55591,2.05908,2.31915,2.21166,2.31626,2.52103,3.36646,3.71882,1.49663,2.98832
HTR7P1,HTR7P1,1.55365,1.46133,1.03389,2.16451,1.74083,2.26264,1.1068,0.957214,1.12658,1.14489,0.889384,1.25352,0.949158,1.0232,1.18667
CALB2,CALB2,3.26491,3.02485,14.8302,1.0617,1.74058,1.58774,6.37086,2.28394,3.73953,0.0128179,0.503879,0.617654,2.22872,1.68969,0.293541
HEYL,HEYL,1.60183,1.87546,7.14506,2.59121,1.73747,1.45765,1.68435,1.20182,2.83987,1.73483,6.02712,4.11748,7.13014,2.397,3.75624
KBTBD8,KBTBD8,0.438217,0.621366,0.50214,1.31358,1.73671,1.55583,2.28538,1.84994,2.30925,1.43764,0.882894,1.97276,0.567508,0.956276,2.11192
ZNF786,ZNF786,2.48144,2.78119,2.1016,2.65517,1.73569,2.12065,1.87503,1.76315,1.58943,4.31575,3.61864,4.02395,3.50225,3.30802,4.67214
GSG2,GSG2,1.6371,1.286,0.736099,1.64256,1.73555,2.32017,2.03172,1.55274,1.23355,1.3299,1.2348,1.6048,1.36084,1.47469,1.80344
POU5F1,POU5F1,3.20664,3.61839,3.37201,4.34107,1.73548,4.46036,4.29677,5.82177,3.59916,2.78004,1.73761,1.96757,2.09298,1.72159,1.9111
GDPD5,GDPD5,6.18299,6.63629,9.52137,3.33162,1.73543,3.399,3.21131,2.00617,2.81852,29.9014,15.6855,21.284,12.7993,21.638,22.659
CXCR2P1,CXCR2P1,0.0320979,0,0,2.03869,1.73451,1.71563,4.45623,3.10189,1.97213,1.81561,0.888004,2.26175,0.970105,1.01728,2.22767
CCDC18,CCDC18,1.15836,1.51621,1.13565,0.976283,1.73263,0.957037,1.77972,1.47903,1.62825,1.39522,2.3086,2.36939,2.41918,1.31828,2.60302
BMP7,BMP7,8.15801,6.77086,4.42453,3.81229,1.73226,2.62404,1.3387,1.51707,2.46435,2.01376,5.09957,2.21366,7.96805,2.35763,1.89122
ZNF585B,ZNF585B,1.03174,0.950681,1.21391,2.0882,1.73151,2.19794,2.45004,2.29469,1.84756,4.04421,3.40729,3.9712,3.3237,3.06686,3.29469
STARD9,STARD9,0.796044,0.974265,0.757561,0.955328,1.7313,1.38967,2.13589,1.80431,2.18257,1.35252,5.25793,3.10599,4.18487,1.85855,2.4379
MTBP,MTBP,1.66417,1.68904,1.05178,1.32118,1.73087,0.908052,1.31523,1.39428,1.84787,2.11156,2.82909,2.39439,2.94338,1.53807,2.49181
LOC100130557,LOC100130557,1.29623,1.31396,1.21272,2.64572,1.73071,2.09331,1.396,2.18685,1.3288,1.90677,3.14683,2.48002,2.88269,2.0245,2.6873
LOC100288198,LOC100288198,4.8873,3.89725,1.979,2.31828,1.73043,1.37604,1.22845,1.04407,1.36451,1.46292,2.37823,3.44776,2.58261,3.70449,3.33332
ODAM,ODAM,26.0447,26.315,2.67198,0.294956,1.73027,0.438067,0.689801,0.130258,0.564095,0.0250779,0.195484,0.805688,0.181881,1.10727,0.194736
GABPB1-AS1,GABPB1-AS1,3.14003,3.40819,3.00896,2.64157,1.72897,1.71819,2.39004,1.93465,2.36154,7.51325,4.87893,7.15925,5.68283,4.15363,4.09442
ZNF585A,ZNF585A,0.281557,0.213934,0.520281,1.54797,1.72897,1.53625,1.67614,1.96982,2.09054,2.28033,1.80136,2.11018,1.71426,1.87458,1.84215
ANGPTL7,ANGPTL7,0,0.0142508,0.268018,0.414075,1.72798,0.313172,1.51043,1.43772,2.62202,0.0110579,0.0947761,0,0.145499,0.0966304,0.0259638
ZNF321P,ZNF321P,1.85284,1.75549,2.55937,1.3813,1.72704,2.0277,1.90256,2.09058,1.50488,5.01955,4.57064,4.71174,8.45241,5.13678,5.08287
MFSD6L,MFSD6L,2.72308,2.34907,1.3053,4.25067,1.72625,2.46895,1.75035,1.43628,1.12261,6.32715,8.88127,4.51465,11.3257,4.66589,4.64295
ASGR1,ASGR1,9.07205,10.1859,12.9095,1.6919,1.72532,0.95934,1.05089,0.757149,0.730147,1.19024,2.1854,1.832,2.18235,1.71428,1.4911
CITED4,CITED4,15.3159,10.4543,9.78065,3.41653,1.72531,3.1924,1.49032,0.649441,0.984423,4.51206,3.22545,1.16364,2.15389,2.02774,2.40322
DTX1,DTX1,0.42453,0.535713,0.497135,3.66816,1.72428,4.70721,3.44806,2.64985,3.30624,1.71968,1.56938,2.45346,1.71978,2.51451,2.03831
CDH19,CDH19,0.146954,0.164051,0,1.72937,1.72256,0.807577,2.66064,0.821824,3.37399,0.376329,2.8882,1.42849,2.25212,1.03517,1.31724
KCNIP3,KCNIP3,0.534132,0.845075,0.568525,0.991527,1.72191,0.824852,1.07085,0.827375,1.5124,0.547899,1.07241,0.575911,0.872173,0.494387,0.647618
INE1,INE1,4.85321,4.54347,4.15383,2.08818,1.72072,2.82491,2.03651,1.06483,1.71537,4.70589,7.90276,8.76057,7.26096,7.10786,8.75821
ZNF772,ZNF772,1.74562,1.77592,2.10165,0.95503,1.72031,2.1808,1.86464,1.13784,1.01519,4.8873,3.34095,4.35944,3.41209,3.88899,4.47228
GNGT2,GNGT2,0.155832,0.122678,0.0961348,4.58805,1.72007,2.21788,4.61978,2.4198,2.81333,0.960154,0.624433,1.2977,0.764119,1.32251,1.07844
CBWD5,CBWD5,2.11387,2.71232,2.69004,3.89237,1.71973,4.02801,2.31176,3.42922,3.15691,2.71058,0.915606,1.4314,0.522605,1.48406,1.7558
CACNB2,CACNB2,1.41785,1.79609,1.10544,1.74913,1.71938,1.93856,6.85875,8.8673,4.59144,7.04597,5.76937,3.63553,5.07516,2.3378,5.14887
ARHGAP29,ARHGAP29,4.12451,4.10703,4.28102,2.77436,1.71844,2.4659,2.7786,2.0067,3.01742,1.85107,2.95627,4.22578,3.19506,2.58653,3.44163
ASH1L-AS1,ASH1L-AS1,2.36908,1.58109,1.35515,3.27809,1.71733,2.18125,1.60992,2.0622,1.99243,3.20337,2.45319,1.78061,2.74612,2.14636,2.08515
LINC00085,LINC00085,9.27399,10.4583,6.60154,0.693485,1.71733,0.624609,1.04994,0.475892,0.866272,1.43182,1.80704,1.86621,1.62526,1.87341,1.4401
RBMS3,RBMS3,1.15163,1.17478,1.20247,1.29393,1.71711,1.50818,2.2526,1.84938,1.60975,2.5281,5.65441,4.56001,4.78158,3.58081,4.39052
WHAMMP3,WHAMMP3,0.926742,1.13917,0.674556,1.15436,1.71664,1.19645,2.02081,2.33094,2.56286,1.68844,1.52719,1.657,1.1154,1.20718,1.75622
TRIM59,TRIM59,4.40474,3.66253,3.36802,1.6492,1.71591,2.39634,1.9274,3.2763,1.5743,5.13776,5.5038,5.22168,7.5652,4.59889,6.10009
BCL11B,BCL11B,2.11053,1.84518,1.88841,2.48319,1.71582,4.50585,2.41474,2.72115,1.54034,3.13859,1.15463,2.08722,1.1214,1.77784,2.86243
FAM13A-AS1,FAM13A-AS1,1.22388,1.24387,1.68879,1.18818,1.71444,1.2708,1.38286,1.42881,1.4177,1.46805,1.73837,2.47697,1.5428,4.16389,1.34432
PLCXD2,PLCXD2,0.0617429,0.0938477,0.315416,1.17509,1.71398,1.91301,1.58889,1.5004,2.37787,1.14788,0.901013,1.88491,1.02995,2.33064,1.01551
ZBTB7C,ZBTB7C,4.50828,4.4788,4.89532,2.99178,1.71223,1.1652,2.64362,2.61268,1.61037,1.47952,5.08496,0.73719,6.44934,1.14549,1.42498
SCG3,SCG3,0.100337,0.0854397,0.0892715,2.06439,1.7119,1.40825,2.4003,1.29315,1.86187,1.7736,7.25122,2.95415,6.2586,3.81191,3.54543
DOC2A,DOC2A,5.78285,5.90004,4.90405,2.40605,1.71115,4.26639,1.25581,2.47156,2.04657,3.37343,3.98565,3.91656,4.10563,3.08437,3.65845
ERCC4,ERCC4,1.8159,1.62665,1.66266,1.57613,1.71087,1.13639,2.33585,0.945418,2.20209,2.08691,2.03264,3.06273,2.70202,2.21271,2.8124
DOC2GP,DOC2GP,6.67093,7.82132,5.33821,0,1.70987,0,1.20102,1.3614,0,0.333784,0.249884,0.260434,0.426242,0.566161,0.342276
GLI1,GLI1,6.63194,6.65684,2.25149,2.3707,1.70948,2.35298,2.75764,2.46539,2.64175,2.10825,4.77021,2.80442,5.50376,1.55699,3.48664
CNGA3,CNGA3,0.00830981,0,0.0094846,0.387799,1.70937,0.227967,2.41377,1.50253,1.73746,0.617246,0.198749,0.68485,0.25426,0.742398,0.544472
GYG2,GYG2,20.7067,19.3138,14.6472,1.26107,1.70837,0.83744,0.825271,0.670613,0.983307,5.84094,7.14771,7.83438,6.89559,6.18648,7.08607
ZNF329,ZNF329,3.33621,3.95617,5.56335,1.391,1.70798,3.15923,3.50277,2.37303,3.88846,5.66509,6.15328,6.85774,5.33515,6.6508,7.62179
TTBK2,TTBK2,0.486306,0.406341,1.24436,1.26344,1.70651,1.74834,1.41411,1.72976,2.18744,1.85898,4.06305,3.07027,3.36365,2.45054,2.94349
